t,beta1,r1,d1,gamma,sigma
20/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
21/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
22/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
23/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
24/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
25/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
26/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
27/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
28/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
29/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
30/9/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
1/10/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
2/10/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
3/10/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
4/10/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
5/10/2020,0.122494742,0.065786108,0.000640715,1.03E-10,0.05
6/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
7/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
8/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
9/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
10/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
11/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
12/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
13/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
14/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
15/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
16/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
17/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
18/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
19/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
20/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
21/10/2020,0.139192684,0.047640328,0.000832257,1.04E-10,0.05
22/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
23/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
24/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
25/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
26/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
27/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
28/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
29/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
30/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
31/10/2020,0.106774745,0.069167732,0.000741066,1.00E-10,0.05
1/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
2/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
3/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
4/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
5/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
6/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
7/11/2020,0.086067361,0.078772633,0.000287579,1.03E-10,0.05
8/11/2020,0.104041369,0.083618124,0.000424761,9.85E-11,0.05
9/11/2020,0.104041369,0.083618124,0.000424761,9.85E-11,0.05
10/11/2020,0.104041369,0.083618124,0.000424761,9.85E-11,0.05
11/11/2020,0.104041369,0.083618124,0.000424761,9.85E-11,0.05
12/11/2020,0.104041369,0.083618124,0.000424761,9.85E-11,0.05
13/11/2020,0.085541534,0.077282342,0.000219436,1.01E-10,0.05
14/11/2020,0.085541534,0.077282342,0.000219436,1.01E-10,0.05
15/11/2020,0.085541534,0.077282342,0.000219436,1.01E-10,0.05
16/11/2020,0.085541534,0.077282342,0.000219436,1.01E-10,0.05
17/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
18/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
19/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
20/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
21/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
22/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
23/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
24/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
25/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
26/11/2020,0.087869069,0.079260614,0.000275178,9.82E-11,0.05
27/11/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
28/11/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
29/11/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
30/11/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
1/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
2/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
3/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
