t,beta1,r1,d1,gamma,sigma
2/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
3/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
4/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
5/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
6/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
7/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
8/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
9/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
10/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
11/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
12/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
13/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
14/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
15/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
16/12/2020,0.12180728,0.049318072,0.002805065,0.000103915,0.05
17/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
18/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
19/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
20/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
21/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
22/12/2020,0.102288349,0.055597603,0.00261894,0.000100992,0.05
23/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
24/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
25/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
26/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
27/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
28/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
29/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
30/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
31/12/2020,0.110123789,0.072385663,0.003063886,0.000102249,0.05
1/1/2021,0.110123789,0.072385663,0.003063886,0.000102249,0.05
2/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
3/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
4/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
5/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
6/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
7/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
8/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
9/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
10/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
11/1/2021,0.093387952,0.064230944,0.002628191,0.000104681,0.05
12/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
13/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
14/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
15/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
16/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
17/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
18/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
19/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
20/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
21/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
22/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
23/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
24/1/2021,0.075258912,0.099054985,0.003412344,0.000102799,0.05
25/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
26/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
27/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
28/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
29/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
30/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
31/1/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
1/2/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
2/2/2021,0.045464349,0.081671157,0.004050868,9.97E-05,0.05
3/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
4/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
5/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
6/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
7/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
8/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
9/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
