date,cases_recovered,cases_active,deaths_total,icu_covid,vent_covid,susceptible,cases_recovered_rk4,cases_active_rk4,deaths_total_rk4,icu_covid_rk4,vent_covid_rk4,susceptible_rk4,cases_recovered_abpc,cases_active_abpc,deaths_total_abpc,icu_covid_abpc,vent_covid_abpc,susceptible_abpc,cases_recovered_srk4,cases_active_srk4,deaths_total_srk4,icu_covid_srk4,vent_covid_srk4,susceptible_srk4
21/9/2020,9394,751,131,9,2,31519713,10342.71315,2243.842137,124.938959,41.12989071,13.63435549,31517275.28,10187.27584,2105.356079,124.0054898,38.95089759,13.05998169,31517569.5,10342.91612,2000.378863,124.5110143,36.52796629,12.36123428,31517507.84
22/9/2020,9562,664,132,9,2,31519631,10456.66502,2425.797423,126.562362,44.87971637,15.12336117,31516972.98,10296.05563,2300.14881,125.5215478,42.6292053,14.3817801,31517259.96,10454.58284,2188.936577,125.8194855,40.40047287,13.74267334,31517152.31
23/9/2020,9601,771,133,10,4,31519481,10582.53679,2650.943936,128.3148419,49.12948706,16.64666764,31516615.07,10414.99011,2512.960885,127.1780117,46.64522818,15.82153858,31516921.7,10553.1482,2431.812471,127.6025421,44.45465058,14.97586279,31516906.91
24/9/2020,9665,779,133,11,5,31519407,10720.45456,2897.469993,130.2338562,53.78165502,18.31157598,31516223.08,10545.01836,2745.458491,128.9878644,51.0302822,17.39032881,31516552.06,10636.20121,2643.347619,129.3707232,48.54576953,16.83643624,31516554.42
25/9/2020,9695,859,133,6,3,31519304,10871.29444,3166.924597,132.3315383,58.8636508,20.1268862,31515794.55,10687.16632,2999.461743,130.9652896,55.81857375,19.10023919,31516148.15,10742.32291,2867.403671,131.2194183,52.84592708,18.2317969,31516136.96
26/9/2020,9784,851,134,52,20,31519159,11036.25338,3461.430989,134.6244361,64.4153868,22.1067042,31515326.09,10842.55477,3276.958887,133.1257825,61.04746624,20.96446879,31515706.79,10900.67709,3125.007218,133.3720394,58.63836433,20.24594174,31515683.77
27/9/2020,9834,950,135,8,7,31519066,11216.64369,3783.316798,137.1306925,70.48060427,24.26647739,31514813.99,11012.40814,3580.121795,135.4862707,66.75777137,22.99743003,31515224.53,11056.13078,3443.84014,135.6799744,64.31661839,22.11856893,31515192.12
28/9/2020,9888,1010,136,10,5,31518951,11413.89968,4135.125791,139.8701372,77.10710345,26.62308164,31514254.2,11198.06402,3911.322888,138.0652473,72.99406703,25.21486069,31514697.57,11231.44729,3772.216701,138.074553,70.11312263,23.9050996,31514626.94
29/9/2020,9938,1061,136,9,5,31518851,11629.58893,4519.637763,142.8644424,84.34711716,29.19495285,31513642.27,11400.98368,4273.153611,140.8829143,79.80504439,27.63394626,31514121.79,11441.63289,4042.644532,141.1255803,76.58354658,26.7638173,31514128.53
30/9/2020,9966,1122,136,14,3,31518759,11865.42462,4939.890369,146.1372937,92.25772108,32.00223157,31512973.38,11622.76341,4668.444602,143.9613414,87.24388683,30.27345345,31513492.68,11635.2405,4441.122102,144.2726934,84.25907002,29.23676859,31513502.7
1/10/2020,10013,1335,136,16,3,31518497,12123.27909,5399.202978,149.7145767,100.9012819,35.06692088,31512242.22,11865.14706,5100.287702,147.3246376,95.36868363,33.15387595,31512805.3,11856.49001,4929.644047,147.5208679,91.2772862,32.07597708,31512818.04
2/10/2020,10094,1539,138,20,4,31518205,12405.19854,5901.202702,153.6245809,110.3459464,38.41305875,31511443.01,12130.03957,5572.059989,150.9991398,104.2428814,36.29759352,31512054.27,12144.97859,5392.843735,151.1397395,100.2773449,34.92214122,31512264.18
3/10/2020,10215,1734,139,24,4,31517884,12713.41918,6449.852835,157.8982229,120.666176,42.06690634,31510569.44,12419.5219,6087.45,155.0136181,113.9357769,39.7290456,31511233.72,12434.35769,5891.409802,154.7452859,109.7346022,37.81281636,31511440.4
4/10/2020,10282,1958,141,29,6,31517584,13050.38483,7049.483879,162.5692897,131.9433297,46.05715338,31509614.6,12735.86724,6650.48635,159.3995002,124.5230548,43.47492079,31510337.2,12743.87597,6435.011538,158.8474982,118.8441964,42.12300574,31510397.82
5/10/2020,10339,2330,144,31,13,31517143,13418.76614,7704.827422,167.6747041,144.2663008,50.41514252,31508570.93,13081.5587,7265.568957,164.1911165,136.0873745,47.5643636,31509357.72,13117.3037,6961.128269,162.8624222,130.6632357,45.65760041,31509383.39
6/10/2020,10426,2933,145,54,19,31516423,13821.48162,8421.05311,173.254816,157.7322118,55.17511409,31507430.2,13459.30868,7937.503117,169.4259672,148.7190107,52.0292,31508287.59,13475.79553,7488.876761,167.8247347,144.5071976,49.99875802,31508457.65
7/10/2020,10500,3345,148,57,21,31515929,14261.72053,9203.80899,179.3537187,172.4471727,60.37447322,31506183.4,13872.08002,8671.536663,175.1450148,162.5165514,56.90418353,31507118.47,13864.4881,8174.609109,173.862089,156.4771529,54.81739012,31507301.77
8/10/2020,10518,3697,153,60,27,31515545,14742.96801,10059.26553,186.0195957,188.5271083,66.05408134,31504820.68,14323.10899,9473.400512,181.3930027,177.5876604,62.22726367,31505841.19,14255.13404,8898.57961,179.5688216,171.3071629,59.73385368,31506204.3
9/10/2020,10706,3859,157,77,33,31515168,15269.03235,10994.16363,193.3050989,206.0986611,72.25857412,31503331.29,14815.93051,10349.35287,188.2188029,194.0499082,68.03987863,31504445.78,14734.08827,9777.839122,185.8431296,188.3681772,64.1986171,31504966.16
10/10/2020,10779,4157,160,81,37,31514786,16088.71093,11395.81259,200.2063743,211.7823293,72.55540801,31502113.3,15561.98592,10803.64943,194.8747713,201.0257189,69.06767662,31503244.52,15586.62082,10238.47111,192.3460372,193.7250006,64.97228087,31503646.91
11/10/2020,10912,4582,163,90,37,31514216,16910.73794,11896.39379,207.5390234,219.562922,73.82246015,31500789.46,16340.60172,11277.83809,201.8205853,208.3800972,70.24684671,31501990.58,16287.392,10656.20747,199.5249146,200.0079079,67.36351536,31502505.56
12/10/2020,11021,5033,166,91,37,31513652,17769.76786,12419.55763,215.2011281,227.7650085,75.24848805,31499405.81,17153.2126,11772.78542,209.0690549,216.1260933,71.57821797,31500681.67,16967.40795,11191.96957,206.6424772,209.8782018,68.1736829,31501323.23
13/10/2020,11371,5339,170,91,38,31512991,18666.40369,12965.66723,223.1980825,236.3957239,76.8357886,31497961.38,18001.31525,12289.39531,216.6335415,224.2774835,73.06296726,31499315.39,17863.68905,11689.9794,213.8437817,216.7480885,70.75052653,31499845.17
14/10/2020,11604,5762,174,92,37,31512331,19602.29495,13535.71802,231.5446101,245.4704211,78.58600008,31496453.52,18886.4711,12828.61059,224.5279826,232.8487927,74.70261714,31497889.24,18594.07217,12122.90157,222.0019541,224.067986,72.02214317,31498439.02
15/10/2020,12013,5940,176,115,35,31511721,20579.17034,14130.75306,240.2561388,255.0053692,80.50117411,31494879.45,19810.30907,13391.41464,232.7669162,241.8553195,76.4990345,31496400.59,19556.18769,12749.95868,231.3019294,235.5454013,73.35887331,31496962.82
16/10/2020,12258,6318,182,115,33,31511094,21760.09812,14157.37711,243.986587,252.5542364,78.92642433,31493666.82,20915.58711,13493.31441,237.0138536,241.0883186,75.44875539,31495188.96,20688.05682,12840.80882,236.2579705,231.2261372,71.80586213,31496006.04
17/10/2020,12560,6879,188,116,36,31510221,22927.46422,14264.92367,248.4719755,251.9182164,77.93960552,31492386.91,22028.93722,13595.94274,241.291804,240.4562432,74.49113152,31493968.26,21886.82572,12921.39044,240.8624804,231.4783795,71.04363323,31494506.84
18/10/2020,13261,7047,190,104,35,31509363,24104.49548,14373.33861,252.9945191,251.4127707,77.04179944,31491096.19,23150.43078,13699.30412,245.6010633,239.9524429,73.62063808,31492738.42,23203.93816,13108.56351,244.2101221,227.0600168,69.70856827,31493491.75
19/10/2020,13716,7450,197,113,38,31508486,25290.14921,14482.52448,257.5502389,251.0338545,76.22887497,31489795.82,24280.13884,13803.40306,249.9419251,239.5706316,72.83209254,31491499.37,24210.74358,13130.17026,248.0711837,229.1324084,70.42736237,31492063.52
20/10/2020,14350,7674,201,119,34,31507622,26484.49788,14592.48582,262.1394338,250.7752868,75.4957923,31488485.73,25418.13213,13908.24407,254.3146809,239.3048679,72.12063361,31490251.06,25162.23522,13118.29355,253.1237652,225.1723193,69.38126114,31491037.29
21/10/2020,14930,7819,208,124,37,31506882,27687.61505,14703.22731,266.7624057,250.6312579,74.83783819,31487165.85,26564.48115,14013.83169,258.7196201,239.1495359,71.48170132,31488993.42,26228.29087,13213.76693,256.7653251,226.1577145,67.60963775,31490015.46
22/10/2020,15416,8169,219,124,33,31506039,28899.57404,14814.75362,271.4194545,250.5962764,74.25059102,31485836.11,27719.25617,14120.17047,263.1570302,239.0993282,70.91101845,31487726.37,27412.62418,13184.77134,261.7008423,225.6911985,67.70698338,31488851.35
23/10/2020,15883,8403,228,119,33,31505334,30120.44799,14927.06947,276.1108786,250.6651518,73.72990298,31484496.45,28882.52725,14227.26498,267.6271973,239.1492289,70.40457311,31486449.87,28520.79422,13603.50001,265.4992346,223.9393613,67.83671144,31487479.4
24/10/2020,16554,8957,231,120,38,31504100,31350.30987,15040.17958,280.8369751,250.8329785,73.27188314,31483146.79,30054.36434,14335.1198,272.130406,239.2944978,69.95860229,31485163.83,29761.07989,13541.35081,269.58516,224.5327309,67.58546214,31486652.3
25/10/2020,17133,9195,237,116,36,31503283,32589.23255,15154.08867,285.5980396,251.0951205,72.87288169,31481787.06,31234.83722,14443.73952,276.6669398,239.5306556,69.56957654,31483868.19,30843.94577,13625.40356,273.8201479,224.9239168,67.42102147,31485064.26
26/10/2020,17824,9742,239,117,35,31502043,33837.28876,15268.80149,290.3943665,251.4471966,72.52947499,31480417.21,32424.01562,14553.12875,281.2370809,239.8534696,69.23418557,31482562.89,31971.08144,13727.27485,277.8291322,226.7295317,66.84792721,31483637.94
27/10/2020,18498,9901,241,114,34,31501212,35094.55119,15384.3228,295.2262496,251.8850667,72.23845172,31479037.14,33621.96919,14663.29212,285.8411107,240.2589405,68.94932465,31481247.85,32971.97888,13454.60049,282.0218393,226.1111016,67.31479799,31482596.44
28/10/2020,19071,10119,251,120,33,31500406,36361.0925,15500.65737,300.0939815,252.4048188,71.99679971,31477646.8,34828.76753,14774.23427,290.47931,240.7432896,68.712082,31479923.02,34040.88687,13818.31418,286.3628719,226.3983468,66.39824279,31481282.2
29/10/2020,19756,10079,255,123,28,31499759,37636.9853,15617.80998,304.9978544,253.0027566,71.80169375,31476246.11,36044.48024,14885.95985,295.1519585,241.3029473,68.51972683,31478588.31,35186.45661,13791.35228,290.7162899,227.6881999,66.01794828,31480165.18
30/10/2020,20247,10384,258,115,26,31498970,38922.30225,15735.78543,309.9381598,253.6753881,71.65048399,31474835,37269.17693,14998.47352,299.8593359,241.9345411,68.36969816,31477243.67,36265.29733,14055.91982,294.9847089,227.2831176,65.33709222,31478576.7
31/10/2020,21247,10038,263,112,27,31498313,40064.54548,16003.07751,312.5638093,253.9934214,72.65378297,31473435.56,38376.07969,15232.82008,302.6730163,242.2564734,69.17395001,31475909.63,37171.46803,14236.52653,297.5046652,225.5797717,65.67138421,31477764.1
1/11/2020,22219,10020,266,119,34,31497342,41246.41295,16253.17227,315.5679397,254.5486263,73.52888457,31472011.07,39500.03765,15470.76903,305.5300334,242.7533191,70.00560849,31474554.85,38114.27917,14453.1085,299.8139285,229.1046224,66.06396979,31476656.61
2/11/2020,23119,9952,268,114,38,31496509,42446.23915,16507.05055,318.6177164,255.2768367,74.4325373,31470564.77,40641.32214,15712.37394,308.431084,243.4193726,70.86423032,31473179.03,39090.01347,14706.44383,302.0685314,227.2357205,66.5094541,31475432.64
3/11/2020,23994,10129,270,116,35,31495456,43664.57431,16764.82486,321.7145409,256.175616,75.36398968,31469096,41800.20803,15957.68915,311.376874,244.2492524,71.74941395,31471781.85,40308.79775,14772.51925,304.6589546,226.76635,68.01067959,31474603.7
4/11/2020,24814,10340,271,107,28,31494440,44901.71172,17026.553,324.8591658,257.2397015,76.32287261,31467604.43,42976.97386,16206.76972,314.3681182,245.2378858,72.66079739,31470362.97,41292.44229,14998.58558,307.3013853,227.5311769,68.55846198,31472806.5
5/11/2020,25653,10504,277,99,31,31493436,46157.94786,17292.29343,328.0523516,258.464151,77.30885035,31466089.71,44171.90188,16459.67145,317.4055407,246.3804937,73.59805616,31468922.06,42641.52959,15418.56544,309.5573687,233.342907,70.2170408,31471175.22
6/11/2020,26379,11531,279,104,36,31491671,47433.58317,17562.1054,331.2948687,259.844312,78.32162416,31464551.49,45385.27812,16716.45094,320.489875,247.6725774,74.5609014,31467458.8,43844.33173,15605.26153,312.1850991,237.8516353,71.2139299,31469961.89
7/11/2020,27408,11667,282,104,38,31490501,48728.92214,17836.04894,334.5874974,261.3758079,79.3609304,31462989.4,46617.39247,16977.16552,323.621864,249.1099049,75.54907802,31465972.83,44676.5416,16079.76053,315.3845257,239.2955572,71.83400823,31467975.44
8/11/2020,28233,11690,286,112,38,31489641,50044.2734,18114.18491,337.9310284,263.0545254,80.42653878,31461403.08,47868.53877,17241.87332,326.8022606,250.6884984,76.56236307,31464463.82,45817.97278,15990.10315,318.7436746,239.7083685,72.82828111,31466538.18
9/11/2020,29578,11309,294,106,40,31488673,52366.96101,17685.0097,341.4629745,259.3166544,80.05033391,31459500.05,49963.54852,16925.96026,330.1710034,247.9303143,76.43842931,31462677.71,47679.76531,15948.94547,322.8256808,236.4622985,72.58944885,31465158.09
10/11/2020,30303,11447,300,102,35,31487813,54512.37523,17361.20497,344.9135001,256.2982377,79.77628921,31457671.61,52020.13941,16615.73976,333.4785932,245.0685687,76.1965683,31460924.73,49554.24383,15663.91351,325.5877548,232.4238718,73.02974122,31463200.66
11/11/2020,31072,11498,302,112,40,31486976,56620.32913,17042.94389,348.3043991,253.1937248,79.39749336,31455875.44,54038.98001,16311.11277,336.7260811,242.1179487,75.85017521,31459204.29,51227.73805,15476.95402,328.2110677,231.380701,71.70138219,31461428.14
12/11/2020,32068,11420,303,112,41,31486056,58689.54911,16730.42112,351.6336153,250.0122711,78.92384965,31454112.63,56020.72941,16011.9818,339.9145042,239.0918099,75.4113491,31457515.78,53131.34235,15333.08451,330.7638673,230.9104281,71.76879057,31460255.46
13/11/2020,32968,11823,304,115,49,31484741,60720.71886,16423.53592,354.9022259,246.7664557,78.36663483,31452382.56,57966.03712,15718.25096,343.0448857,236.002289,74.89101495,31455858.62,55004.32608,15214.25045,333.5441885,227.3678605,71.01051783,31457831.54
14/11/2020,33771,12132,306,115,49,31483627,62714.50633,16122.19001,358.1112845,243.467613,77.73598461,31450684.63,59875.5431,15429.8259,346.1182349,232.8604073,74.29903438,31454232.26,57027.79457,14936.24674,335.9781784,225.9398257,71.03220958,31456772.1
15/11/2020,34784,12324,309,117,45,31482421,64671.56951,15826.28672,361.2618299,240.1260292,77.04104644,31449018.27,61749.87774,15146.61381,349.1355468,229.6761654,73.64430589,31452636.12,58966.72406,14803.86758,339.3354003,222.6699542,70.55014693,31455080.39
16/11/2020,35605,12602,313,121,49,31481310,66592.55639,15535.73093,364.354886,236.7510304,76.29007206,31447382.89,63589.66183,14868.5234,352.0978022,226.4586302,72.93485572,31451069.67,60660.65685,14515.63733,342.1615932,219.614717,69.63932484,31453591.5
17/11/2020,36623,12789,318,123,47,31480100,68478.10501,15250.42906,367.3914617,233.3510642,75.49050189,31445777.94,65395.50667,14595.46485,355.0059677,223.216014,72.17792022,31449532.35,62344.49469,14160.63691,344.8647998,215.384953,69.67946142,31451421.31
18/11/2020,37253,12815,322,118,45,31479447,70328.8435,14970.28907,370.372551,229.9337742,74.64904157,31444202.86,67168.01401,14327.34983,357.8609953,219.9557481,71.38002048,31448023.64,63787.95473,14017.50012,348.537127,212.0487461,67.79106684,31450298.58
19/11/2020,38131,13223,326,129,43,31478148,72145.39012,14695.22041,373.2991329,226.5060693,73.77173135,31442657.1,68907.77619,14064.09146,360.6638229,216.6845488,70.54702994,31446543.02,65583.57391,13647.03571,351.6006001,205.9093588,66.48546715,31449247.86
20/11/2020,39087,13222,329,128,46,31477188,73928.3533,14425.13404,376.1721714,223.0741858,72.86400893,31441140.14,70615.3761,13805.60429,363.415374,213.4084794,69.6842357,31445089.98,67359.60075,13401.07556,354.5446523,203.6628818,66.33541414,31447866.01
21/11/2020,40492,12855,332,133,52,31476136,75370.58066,14516.38613,380.3274695,228.80862,76.06725755,31439604.83,72032.53185,13843.02493,367.1885353,217.6592633,72.20619075,31443633.26,69043.25865,13332.79657,358.3806764,208.6346965,69.98686892,31446957.6
22/11/2020,41596,12844,335,120,54,31475051,76862.17939,14555.49291,384.2997136,232.9624877,78.49267305,31438072.41,73453.83694,13880.48123,370.9735367,221.6679819,74.55184305,31442172.78,70722.69184,13450.53946,362.3743845,210.1878091,72.3164024,31445499.75
23/11/2020,42479,13843,337,131,54,31473156,78357.16385,14594.60851,388.281766,236.8862216,80.75272468,31436537,74879.26421,13917.97264,374.7702732,225.4513308,76.73501978,31440708.55,72266.10676,13575.72744,366.2247494,216.367441,74.52058738,31443778.04
24/11/2020,44152,14354,341,140,57,31470956,79856.4181,14633.75578,392.2759464,240.5929445,82.85816373,31434997.67,76308.78866,13955.49862,378.5786483,229.0248564,78.76846473,31439240.55,73687.1617,13694.75456,370.321114,219.6872196,76.36223322,31441984.22
25/11/2020,46500,12972,345,122,51,31470010,81359.91836,14672.93411,396.2821628,244.0976281,84.82112103,31433454.42,77742.38729,13993.05862,382.3985731,232.4030346,80.66392312,31437768.78,75092.88566,13640.77161,373.6541688,223.6761457,77.70585959,31440164.87
26/11/2020,49055,11349,348,130,59,31469059,82867.64239,14712.14292,400.3003298,247.4141829,86.65275179,31431907.25,79180.03897,14030.65213,386.2299657,235.5993446,82.43221988,31436293.26,76522.86913,13686.02372,377.0479085,228.0600396,80.58039007,31438520.93
27/11/2020,50203,11308,350,143,54,31467942,84379.56973,14751.3816,404.3303685,250.5555634,88.3633389,31430356.15,80621.72428,14068.27859,390.072751,238.6263374,84.08333169,31434813.96,78087.9458,13803.73692,380.4984421,229.3101025,81.63342133,31437301.13
28/11/2020,51313,11509,354,137,52,31466635,85419.24758,15220.09387,407.2998124,251.1085168,89.81531142,31428845.89,81671.97709,14454.98838,393.033721,239.4061719,85.46731202,31433375.61,79323.31187,14109.56468,383.1724919,230.7390536,82.5305255,31435899.2
29/11/2020,52646,11482,357,141,45,31465329,86557.48812,15638.99446,410.5079729,252.3341604,91.38460051,31427286.8,82750.866,14852.25798,396.0748455,240.5029729,86.94159248,31431897.69,80422.52527,14778.63385,386.0105339,233.2977926,84.74506545,31434364.46
30/11/2020,54758,10579,360,135,49,31464119,87726.01118,16069.03696,413.8009299,253.8720307,93.04340238,31425685.91,83859.1909,15260.37194,399.1983771,241.9102071,88.50564519,31430379.1,81400.56331,15058.02356,388.8305551,230.1793366,86.95399755,31433129.43
1/12/2020,56310,10497,362,140,50,31462641,88926.45665,16510.81661,417.1832715,255.7277762,94.79578914,31424040.97,84997.7723,15679.62224,402.4066257,243.6219358,90.1590949,31428818.75,82589.358,15392.47222,392.0086863,235.7790174,88.98409086,31431228.38
2/12/2020,56968,10688,364,138,50,31461792,90159.71638,16964.65043,420.6575078,257.895863,96.6415425,31422350.79,86167.45187,16110.30851,405.7019601,245.6327906,91.90171354,31427215.51,83750.88264,15984.37736,395.450274,237.9688239,90.74916783,31429866.56
3/12/2020,57916,10804,375,136,59,31460710,91426.70146,17430.8623,424.2262019,260.3713753,98.58060967,31420614.12,87369.09311,16552.73818,409.08681,247.9379518,93.73341513,31425568.2,85057.10147,16555.09749,398.6729317,241.3204653,91.90957239,31428466.91
4/12/2020,59060,10801,375,144,61,31459559,92728.34658,17909.78452,427.8919832,263.1499427,100.6130799,31418829.72,88603.58189,17007.2267,412.5636673,250.5331264,95.65425097,31423875.63,86199.15093,17013.56869,401.8801938,243.5904224,94.70356739,31426360.65
5/12/2020,60203,10777,379,151,68,31458422,94065.61074,18401.758,431.6575485,266.2277208,102.7391801,31416996.28,89871.82715,17474.09773,416.1350883,253.4145289,97.6644053,31422136.57,87193.48828,17263.8684,405.1596906,244.6629246,95.95300389,31423969.33
6/12/2020,61272,11040,382,141,71,31457094,95439.47789,18907.13249,435.5256646,269.6013716,104.959271,31415112.47,91174.76144,17953.68331,419.8036954,256.5788623,99.7641912,31420349.76,88640.96338,17862.53756,408.9081883,247.9716396,98.90334107,31422544.83
7/12/2020,62305,11605,384,154,71,31455481,96850.95766,19426.26675,439.4991697,273.2680456,107.2738429,31413176.93,92513.34168,18446.3241,423.5721786,260.0233008,101.9540469,31418513.91,90042.9538,18276.72002,412.3987121,254.0093633,101.0948334,31419931.91
8/12/2020,64055,10863,388,150,71,31454473,98301.08601,19959.52883,443.5809756,277.2253649,109.6835125,31411188.26,93888.54975,18952.36957,427.4432979,263.7454733,104.2345321,31416627.69,91183.82285,18796.49804,416.0585421,257.7113895,103.2709903,31418823.71
9/12/2020,65123,10749,393,143,71,31453521,99790.92596,20507.29621,447.7740697,281.471407,112.1890194,31409145.02,95301.39318,19472.1782,431.419885,267.7434474,106.6063251,31414689.73,93039.56703,19288.85314,420.6274747,264.0432915,107.7989051,31416333.35
10/12/2020,66235,11868,396,142,66,31451293,101321.5683,21069.95609,452.0815172,286.0046902,114.791223,31407045.73,96752.90586,20006.11772,435.504845,272.0157159,109.0702197,31412698.63,94413.86999,19931.85323,424.8453224,270.3033605,109.8405532,31415257.9
11/12/2020,67172,12735,402,145,69,31449477,102894.1324,21647.90559,456.506463,290.8241595,117.4911002,31404888.88,98244.14875,20554.56529,439.7011588,276.5611825,111.6271225,31410652.96,95729.35127,20295.82185,429.6103477,273.5542685,112.8897277,31412394.33
12/12/2020,68083,13752,411,140,68,31447546,104509.767,22241.55196,461.0521337,295.9291735,120.2897424,31402672.91,99776.21059,21117.90777,444.011885,281.3791491,114.2780504,31408551.23,97354.87588,20918.77798,434.4954535,273.5978559,114.7884135,31410853.95
13/12/2020,69392,13668,415,142,68,31446315,106169.6506,22851.31285,465.7218404,301.3194924,123.1883537,31400396.22,101350.2086,21696.5419,448.4401619,286.4693046,117.0241289,31406391.95,99167.39505,21887.29728,439.5890399,279.4192153,117.0505939,31408551.7
14/12/2020,70596,13831,419,144,64,31444946,107874.9929,23477.61655,470.5189801,306.9952662,126.1882485,31398057.18,102967.2894,22290.87457,452.9892098,291.831713,119.8665892,31404173.55,100932.0346,22367.62853,444.8520571,282.6146518,120.3973548,31407046.26
15/12/2020,71680,14516,422,153,67,31443162,109627.0352,24120.90218,475.4470386,312.9570246,129.2908499,31395654.1,104628.6295,22901.32302,457.662333,297.466804,122.8067674,31401894.43,102867.057,23135.51618,450.4480975,292.814376,122.1184601,31404792.66
16/12/2020,72732,14752,429,142,62,31441883,111427.051,24781.62001,480.5095928,319.2056666,132.4976879,31393185.27,106335.4363,23528.3151,462.4629221,303.3753625,125.846102,31399552.97,104500.3016,23784.58293,456.396278,295.9019958,123.7498038,31400796.26
17/12/2020,74029,14672,432,148,70,31440649,113276.3476,25460.23167,485.7103128,325.7424521,135.8103982,31390648.9,108088.949,24172.28951,467.3944561,309.5585205,128.9861333,31397147.47,106613.0511,24225.59728,461.6326179,303.4307218,129.3177997,31398537.58
18/12/2020,75243,15141,432,152,68,31438964,115176.2662,26157.21039,491.0529642,332.5689923,139.2307206,31388043.18,109890.4389,24833.69604,472.4605053,316.0177484,132.2285016,31394676.23,108638.9028,24550.5105,466.2110875,309.635101,132.2428462,31395428.21
19/12/2020,76241,15295,433,150,68,31437813,117128.183,26873.0413,496.5414113,339.6872431,142.7604983,31385366.25,111741.211,25512.99581,477.6647328,322.7548476,135.5749463,31392137.47,110642.1674,25048.32775,472.340717,313.3586614,138.0904986,31392719.04
20/12/2020,77308,15564,437,151,76,31436464,119133.5105,27608.22166,502.1796187,347.0994969,146.4016764,31382616.19,113642.6041,26210.66156,483.0108976,329.7719434,139.027305,31389529.37,112517.9803,26353.63,477.9144211,320.1375616,140.4750552,31389290.51
21/12/2020,78392,16497,438,152,70,31434451,121193.6978,28363.26115,507.9716546,354.8083764,150.1563018,31379791.05,115595.9924,26927.17788,488.5028566,337.0714785,142.5875127,31386850.07,114362.7822,27014.82665,484.157266,327.9050586,143.0585689,31387344.07
22/12/2020,79303,17647,439,150,64,31432397,123310.2319,29138.68212,513.9216931,362.8168284,154.026522,31376888.8,117602.7856,27663.04145,494.1445677,344.6562073,146.2576014,31384097.67,116024.4559,28334.24334,492.2378045,335.0073494,145.1577729,31384294.14
23/12/2020,80013,18280,444,152,72,31431039,125484.6387,29935.01987,520.034017,371.1281182,158.014585,31373907.39,119664.4306,28418.76136,499.9400917,352.5291903,150.0396991,31381270.2,118089.0567,28952.06849,500.3297307,346.1227386,147.0926134,31380817.26
24/12/2020,81098,18774,446,159,70,31429453,127718.4838,30752.82293,526.3130205,379.7458245,162.1228385,31370844.69,121782.4119,29194.85933,505.8935951,360.6937891,153.9360299,31378365.65,120191.1017,29462.03642,505.9706499,352.8541086,154.9035173,31377669.67
25/12/2020,82539,18577,449,166,75,31428194,130013.3734,31592.65334,532.7632118,388.673835,166.3537301,31367698.54,123958.2528,29991.87004,512.0093534,369.1536624,157.9489136,31375381.95,122714.9503,29700.25149,512.123857,359.5271429,161.7770787,31374363.41
26/12/2020,83413,20036,451,168,87,31425845,132370.9557,32455.08691,539.3892163,397.9163418,170.7098068,31364466.69,126193.5161,30810.34132,518.2917528,377.9127614,162.0807655,31372317.01,125429.6416,30046.64756,519.0411717,373.1441794,162.2126746,31370665.5
27/12/2020,84410,20234,452,177,90,31424637,134644.1208,33334.13389,546.7490771,406.0510507,174.5101908,31361314.51,128368.2707,31645.45478,525.1979377,385.7947481,165.767789,31369305.6,128577.5936,31764.07239,526.6474254,381.2761074,164.6960182,31367555.63
28/12/2020,85591,20644,455,183,89,31423038,136999.9393,34237.60739,554.2294642,414.7235187,178.5470173,31358053.37,130601.9317,32502.8994,532.2906567,394.0043188,169.5916185,31366212.76,130822.8522,33111.07,534.5885407,388.8785276,171.5441077,31364247.84
29/12/2020,86714,21444,457,182,96,31421107,139419.5859,35165.21421,561.9119833,423.7416031,182.728441,31354704.07,132896.0816,33383.25558,539.5749277,402.5443048,173.5537745,31363036.33,133474.6076,33764.91774,542.1430214,401.3950827,171.8337075,31360672
30/12/2020,87459,22563,463,191,89,31419235,141904.759,36117.57524,569.8020169,433.1100528,187.0569446,31351264.29,135252.3434,34287.11788,547.0558974,411.4178837,177.6559229,31359774.09,136339.7205,35350.19041,551.9799632,409.0895413,177.7828961,31354592.87
31/12/2020,88940,23599,471,194,90,31416706,144457.2136,37095.33027,577.9051298,442.8326012,191.534442,31347731.64,137672.3817,35215.0953,554.7388443,420.628573,181.8998729,31356423.78,139110.7514,35908.04382,561.1215489,422.4733385,183.1860401,31351337.09
1/1/2021,91170,23434,474,192,84,31414646,147078.7497,38099.1345,586.2270292,452.9133412,196.1629996,31344103.67,140157.9041,36167.81158,562.6291822,430.1802257,186.287574,31352983.05,141905.974,36776.75647,571.4806311,438.3663196,186.7164345,31347821.84
2/1/2021,94491,22399,483,195,84,31412348,149771.2133,39129.65881,594.7735679,463.3567088,200.9448276,31340377.85,142710.6618,37145.90551,570.7324635,440.0770247,190.8211148,31349449.53,144492.9417,37412.13659,579.105779,444.873458,191.319536,31345002.22
3/1/2021,97217,21366,494,202,89,31410632,152536.4978,40187.59008,603.550748,474.1674793,205.8822786,31336551.62,145332.451,38150.03125,579.0543826,450.323479,195.5027203,31345820.77,147050.3039,37917.81564,589.978036,448.3078556,197.8756405,31340918.5
4/1/2021,98227,22090,501,197,99,31408886,155376.5445,41273.6315,612.5647246,485.3507623,210.9778454,31332622.33,148025.1137,39180.85856,587.6007791,460.9244196,200.3347507,31342094.25,149877.6355,39516.46683,598.9173921,460.0438586,203.545036,31337085.27
