t,beta1,beta2,beta3,r1,r2,r3,d1,d2,d3,p1,p2,p3,gamma,sigma
6/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
7/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
8/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
9/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
10/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
11/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
12/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
13/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
14/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
15/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
16/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
17/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
18/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
19/6/2020,0.021888254,0.000301401,5.91E-05,0.137604611,0.096206105,0.110122276,0.000253192,0.0003098,0.000516602,1.006014512,0.004800747,0.000227134,0.000101265,0.05
20/6/2020,0.031215575,0.000645108,2.84E-05,0.08882547,0.064832669,0.073639851,8.04E-05,1.09E-05,5.43E-05,0.982427224,0.009295182,7.02E-05,0.000100038,0.05
21/6/2020,0.031215575,0.000645108,2.84E-05,0.08882547,0.064832669,0.073639851,8.04E-05,1.09E-05,5.43E-05,0.982427224,0.009295182,7.02E-05,0.000100038,0.05
22/6/2020,0.031215575,0.000645108,2.84E-05,0.08882547,0.064832669,0.073639851,8.04E-05,1.09E-05,5.43E-05,0.982427224,0.009295182,7.02E-05,0.000100038,0.05
23/6/2020,0.031215575,0.000645108,2.84E-05,0.08882547,0.064832669,0.073639851,8.04E-05,1.09E-05,5.43E-05,0.982427224,0.009295182,7.02E-05,0.000100038,0.05
24/6/2020,0.031215575,0.000645108,2.84E-05,0.08882547,0.064832669,0.073639851,8.04E-05,1.09E-05,5.43E-05,0.982427224,0.009295182,7.02E-05,0.000100038,0.05
25/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
26/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
27/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
28/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
29/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
30/6/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
1/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
2/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
3/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
4/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
5/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
6/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
7/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
8/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
9/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
10/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
11/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
12/7/2020,0.075486015,0.000222364,0.001668708,0.121059559,0.080148961,0.094491874,0.00087206,0.001042433,0.001739519,0.977251246,0.020902508,0.01147949,0.00010019,0.05
13/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
14/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
15/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
16/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
17/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
18/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
19/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
20/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
21/7/2020,0.119131601,0.000252411,0.004053586,0.053529036,0.037470325,0.042823229,0.001424501,0.001709402,0.002849003,0.972407231,0.020932445,0.006660323,0.000105,0.05
22/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
23/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
