t,beta1,r1,d1,gamma,sigma
15/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
16/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
17/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
18/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
19/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
20/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
21/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
22/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
23/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
24/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
25/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
26/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
27/10/2020,0.106779194,0.069157693,0.000762658,1.02E-10,0.05
28/10/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
29/10/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
30/10/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
31/10/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
1/11/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
2/11/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
3/11/2020,0.082660895,0.082681804,0.000288563,1.02E-10,0.05
4/11/2020,0.103323272,0.084919764,0.000417395,1.03E-10,0.05
5/11/2020,0.103323272,0.084919764,0.000417395,1.03E-10,0.05
6/11/2020,0.103323272,0.084919764,0.000417395,1.03E-10,0.05
7/11/2020,0.103323272,0.084919764,0.000417395,1.03E-10,0.05
8/11/2020,0.103323272,0.084919764,0.000417395,1.03E-10,0.05
9/11/2020,0.089394079,0.074245266,0.000220145,1.00E-10,0.05
10/11/2020,0.089394079,0.074245266,0.000220145,1.00E-10,0.05
11/11/2020,0.089394079,0.074245266,0.000220145,1.00E-10,0.05
12/11/2020,0.089394079,0.074245266,0.000220145,1.00E-10,0.05
13/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
14/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
15/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
16/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
17/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
18/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
19/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
20/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
21/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
22/11/2020,0.090179221,0.077323603,0.000262197,1.02E-10,0.05
23/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
24/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
25/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
26/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
27/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
28/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
29/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
30/11/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
1/12/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
2/12/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
3/12/2020,0.107404199,0.122544239,0.000306942,1.01E-10,0.05
4/12/2020,0.116011627,0.103390578,0.000323466,1.02E-10,0.05
5/12/2020,0.116011627,0.103390578,0.000323466,1.02E-10,0.05
6/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
7/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
8/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
9/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
10/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
11/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
12/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
13/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
14/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
15/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
16/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
17/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
18/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
